licenseNumber,licenseType,licenseStatus,businessDbaName,businessLegalName,premiseCounty,issueDate,expirationDate,licenseTerm,licenseDesignation,businessOwnerName,businessEmail,businessPhone,activity,licenseStatusDate,businessStructure
CCL18-0000135-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"Honeydew Farms, LLC",Humboldt,7/11/2023 0:00,5/22/2024 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/11/2023 0:00,Limited Liability Company
CCL18-0000136,Cultivation -  Medium Outdoor,Active,Data Not Available,"Honeydew Farms, LLC",Humboldt,5/22/2019 0:00,7/17/2024 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,6/7/2023 0:00,Limited Liability Company
CCL18-0000136-HIST001,Cultivation -  Small Outdoor,Not in Operation,Data Not Available,"Honeydew Farms, LLC",Humboldt,7/17/2023 0:00,5/22/2024 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/17/2023 0:00,Limited Liability Company
CCL18-0000137,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Honeydew Farms, LLC",Humboldt,5/22/2019 0:00,5/22/2024 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/12/2023 0:00,Limited Liability Company
CCL18-0000138,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Honeydew Farms, LLC",Humboldt,7/9/2019 0:00,7/9/2023 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/11/2023 0:00,Limited Liability Company
CCL18-0000139,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Honeydew Farms, LLC",Humboldt,5/22/2019 0:00,5/22/2023 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/17/2023 0:00,Limited Liability Company
CCL18-0000140,Cultivation -  Specialty Outdoor,Active,Data Not Available,"Shades of Jade, Inc.",Humboldt,5/3/2019 0:00,5/3/2024 0:00,Annual,Medicinal,Mary Gaterud,Data Not Available,(707) 845-2199,Data Not Available,5/1/2023 0:00,Corporation
CCL18-0000141,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Honeydew Farms, LLC",Humboldt,5/22/2019 0:00,5/22/2023 0:00,Annual,Medicinal,"Alexander Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/17/2023 0:00,Limited Liability Company
CCL18-0000142,Cultivation -  Small Outdoor,Canceled,Data Not Available,"Honeydew Farms, LLC",Humboldt,5/22/2019 0:00,5/22/2023 0:00,Annual,Medicinal,"Alex Moore, Miranda Moore",Data Not Available,(707) 498-9044,Data Not Available,7/12/2023 0:00,Limited Liability Company
CCL18-0000144,Cultivation -  Small Mixed-Light Tier 1,Revoked,Data Not Available,"Chen, Desen",Mendocino,4/10/2019 0:00,4/10/2020 0:00,Provisional,Medicinal,Desen Chen,Data Not Available,(415) 734-1572,Data Not Available,12/10/2019 0:00,Sole Proprietorship
CCL18-0000146,Cultivation -  Small Indoor,Active,Data Not Available,"Paradise Wellness Center, Inc DBA Mohave Cannabis Co.",San Bernardino,3/14/2019 0:00,3/14/2024 0:00,Annual,Medicinal,"Curtis Devine, Debbie Hunter, Gerald Telles",Data Not Available,(760) 420-1846,Data Not Available,3/7/2023 0:00,Corporation
CCL18-0000150,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Forks Ranch Farms, LLC",Mendocino,3/12/2019 0:00,3/12/2024 0:00,Provisional,Adult-Use,"Andrew Nicoll, Joseph Nicoll, Jr",Data Not Available,(707) 489-5743,Data Not Available,2/22/2023 0:00,Limited Liability Company
CCL18-0000151,Cultivation -  Medium Outdoor,Active,Data Not Available,"Strong Agronomy Management, Inc.",Santa Cruz,3/8/2019 0:00,3/8/2024 0:00,Annual,Medicinal,"Angus  Mills, Darren Story, Johnathan Martishius, Michael McCarthy, Philip Engfer",Data Not Available,(415) 609-7482,Data Not Available,3/8/2023 0:00,Corporation
CCL18-0000162,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,Chinquapin Ridge LLC,Trinity,10/21/2019 0:00,10/21/2024 0:00,Provisional,Adult-Use,Stuart C. Otte,Data Not Available,(530) 602-6262,Data Not Available,10/10/2023 0:00,Limited Liability Company
CCL18-0000168,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Gold West Management, LLC",Mendocino,3/11/2019 0:00,3/11/2024 0:00,Provisional,Adult-Use,"Amy Rouse, Joshua Keats, Michael Clifton, Michael Warm, Mina Mishrikey",Data Not Available,(707) 841-6023,Data Not Available,2/28/2023 0:00,Limited Liability Company
CCL18-0000169,Cultivation -  Specialty Outdoor,Active,Data Not Available,SEED707 LLC,Mendocino,3/14/2019 0:00,3/14/2024 0:00,Provisional,Adult-Use,Mary Polson,Data Not Available,(707) 354-1544,Data Not Available,3/7/2023 0:00,Limited Liability Company
CCL18-0000170,Cultivation -  Small Indoor,Active,Data Not Available,"Amelia Street Ventures, LLC",Alameda,1/24/2019 0:00,1/24/2024 0:00,Annual,Adult-Use,"Colin Zilberberg, jason post",Data Not Available,(310) 788-3445,Data Not Available,11/25/2023 0:00,Limited Liability Company
CCL18-0000171,Cultivation -  Specialty Outdoor,Active,Data Not Available,Mendo Mystic Farms,Mendocino,6/3/2019 0:00,6/3/2024 0:00,Provisional,Adult-Use,"Antony Browning, Cindy Browning",Data Not Available,(707) 354-2727,Data Not Available,6/2/2023 0:00,Sole Proprietorship
CCL18-0000172,Cultivation -  Medium Indoor,Active,Data Not Available,"Aspyr, LLC",Riverside,8/14/2019 0:00,8/14/2024 0:00,Annual,Adult-Use,"Ethan Woods, Gianmarco Macchiaroli",Data Not Available,(315) 717-2493,Data Not Available,8/9/2023 0:00,Limited Liability Company
CCL18-0000174,Cultivation -  Medium Indoor,Active,Data Not Available,Horizon Collective Inc.,Sacramento,9/20/2019 0:00,9/20/2024 0:00,Annual,Adult-Use,"John Swanston, Sean Eaddy",Data Not Available,(916) 870-8067,Data Not Available,8/17/2023 0:00,Corporation
CCL18-0000175,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,Warm Management LLC,Mendocino,3/11/2019 0:00,3/11/2024 0:00,Provisional,Adult-Use,"Amy Rouse, Joshua Keats, Michael Clifton, Michael Warm, Mina Mishrikey",Data Not Available,(707) 841-6023,Data Not Available,2/28/2023 0:00,Limited Liability Company
CCL18-0000176,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,"Southwest, LLC",Humboldt,4/4/2019 0:00,4/4/2022 0:00,Annual,Adult-Use,"Christopher Tucker, Edward Tucker, Michael Porter, Timothy Tucker",Data Not Available,(760) 828-3168,Data Not Available,5/4/2022 0:00,Limited Liability Company
CCL18-0000177,Cultivation -  Small Outdoor,Surrendered,Data Not Available,"North Gap, LLC",Humboldt,4/4/2019 0:00,4/4/2022 0:00,Annual,Adult-Use,Summan Howlader,Data Not Available,(424) 404-2460,Data Not Available,7/30/2021 0:00,Limited Liability Company
CCL18-0000178,Cultivation -  Small Outdoor,Expired,Data Not Available,"Southwest, LLC",Humboldt,4/4/2019 0:00,4/4/2022 0:00,Annual,Adult-Use,"Christopher Tucker, Edward Tucker, Michael Porter, Timothy Tucker",Data Not Available,(760) 828-3168,Data Not Available,5/4/2022 0:00,Corporation
CCL18-0000179,Cultivation -  Small Indoor,Expired,Data Not Available,"Venice Caregiver Foundation, Inc.",Los Angeles,9/16/2019 0:00,9/16/2022 0:00,Provisional,Medicinal,Chris Ganan,Data Not Available,(310) 579-2064,Data Not Available,10/16/2022 0:00,Corporation
CCL18-0000180,Cultivation -  Small Outdoor,Expired,Data Not Available,Innovation West DBA Panther Gap Farms,Humboldt,4/4/2019 0:00,4/4/2020 0:00,Annual,Adult-Use,Robert Renfro,Data Not Available,(707) 496-8238,Data Not Available,5/4/2020 0:00,Corporation
CCL18-0000181,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"North Gap, LLC",Humboldt,4/4/2019 0:00,4/4/2024 0:00,Annual,Adult-Use,Summan Howlader,Data Not Available,(323) 381-2252,Data Not Available,9/28/2023 0:00,Limited Liability Company
CCL18-0000183,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"North Gap, LLC",Humboldt,4/4/2019 0:00,4/4/2024 0:00,Annual,Adult-Use,Summan Howlader,Data Not Available,(323) 381-2252,Data Not Available,9/28/2023 0:00,Limited Liability Company
CCL18-0000184,Cultivation -  Small Outdoor,Surrendered,Data Not Available,"North Gap, LLC",Humboldt,4/4/2019 0:00,4/4/2022 0:00,Annual,Adult-Use,Summan Howlader,Data Not Available,(424) 404-2460,Data Not Available,7/30/2021 0:00,Limited Liability Company
CCL18-0000185,Cultivation -  Small Outdoor,Expired,Data Not Available,Innovation West DBA Panther Gap Farms,Humboldt,4/4/2019 0:00,4/4/2020 0:00,Annual,Adult-Use,Robert Renfro,Data Not Available,(707) 496-8238,Data Not Available,5/4/2020 0:00,Corporation
CCL18-0000186,Cultivation -  Specialty Outdoor,Active,Data Not Available,DCEden inc,Humboldt,4/4/2019 0:00,4/4/2024 0:00,Provisional,Medicinal,"Clark Worswick, Rachel DRP Worswick",Data Not Available,(916) 719-9089,Data Not Available,4/5/2023 0:00,Corporation
CCL18-0000187,Cultivation -  Small Outdoor,Expired,Data Not Available,"Southwest, LLC",Humboldt,4/4/2019 0:00,4/4/2022 0:00,Annual,Adult-Use,"Christopher Tucker, Edward Tucker, Michael Porter, Timothy Tucker",Data Not Available,(760) 828-3168,Data Not Available,5/4/2022 0:00,Limited Liability Company
CCL18-0000190,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,Erah Industries,Humboldt,3/14/2019 0:00,3/14/2023 0:00,Annual,Medicinal,Harry Rose,Data Not Available,(707) 834-0834,Data Not Available,4/13/2023 0:00,Limited Liability Company
CCL18-0000192,Cultivation -  Small Outdoor,Active,Data Not Available,"Mattole Acres, LLC",Humboldt,6/26/2019 0:00,6/26/2024 0:00,Annual,Adult-Use,"Jami Samuels, Lars Samuels",Data Not Available,(209) 662-0437,Data Not Available,5/19/2023 0:00,Limited Liability Company
CCL18-0000193,Cultivation -  Small Outdoor,Active,Data Not Available,"Dry Creek Gardens, Inc.",Humboldt,3/25/2019 0:00,3/25/2024 0:00,Annual,Medicinal,"Lila Segesman, Matthew Segesman",Data Not Available,(707) 498-5435,Data Not Available,3/13/2023 0:00,Corporation
CCL18-0000194,Cultivation -  Specialty Outdoor,Active,Data Not Available,Pete Bertnick Enterprises,Mendocino,3/18/2019 0:00,3/18/2024 0:00,Provisional,Adult-Use,Peter Bertnick,Data Not Available,(707) 984-6153,Data Not Available,3/11/2023 0:00,Sole Proprietorship
CCL18-0000195,Cultivation -  Specialty Cottage Mixed-Light Tier 2,Expired,Data Not Available,Matanzas Alliance LLC,Sonoma,4/8/2019 0:00,4/8/2020 0:00,Provisional,Medicinal,"Chris Hayes, Jon Loevy, Mike Kanovitz, Shivawn Brady",Data Not Available,(707) 528-9984,Data Not Available,5/8/2020 0:00,Limited Liability Company
CCL18-0000196,Cultivation -  Small Mixed-Light Tier 2,Active,Data Not Available,"Tree House Culture,  LLC",Humboldt,7/2/2019 0:00,7/2/2024 0:00,Annual,Adult-Use,"Cassidy Goodrich, Jamey Bacca, Ryan Zavala",Data Not Available,(707) 601-8258,Data Not Available,8/1/2023 0:00,Corporation
CCL18-0000197,Cultivation -  Specialty Indoor,Expired,Data Not Available,Maxwell Cain,Santa Cruz,5/31/2019 0:00,5/31/2021 0:00,Provisional,Adult-Use,Maxwell Cain,Data Not Available,(831) 461-4181,Data Not Available,6/30/2021 0:00,Sole Proprietorship
CCL18-0000198,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,"HCL, LLC",Mendocino,3/18/2019 0:00,3/18/2023 0:00,Provisional,Adult-Use,"Robert Costarella, Robert James Costarella",Data Not Available,(415) 517-3211,Data Not Available,4/17/2023 0:00,Limited Liability Company
CCL18-0000199,Cultivation -  Nursery,Expired,Data Not Available,"Golden State Herb, Inc.",Shasta,5/6/2019 0:00,5/6/2020 0:00,Provisional,Adult-Use,"Andrew Greer, Crystal Keesey",Data Not Available,(530) 249-0845,Data Not Available,6/5/2020 0:00,Corporation
CCL18-0000201,Cultivation -  Small Outdoor,Expired,Data Not Available,Fiddler's Greens Garden,Sonoma,4/1/2019 0:00,4/1/2020 0:00,Provisional,Medicinal,"Cameron Hattan, Shannon Hattan",Data Not Available,(707) 275-6160,Data Not Available,5/1/2020 0:00,Corporation
CCL18-0000204,Cultivation -  Small Outdoor,Active,Data Not Available,Ventoso Farms,Mendocino,4/23/2019 0:00,4/23/2024 0:00,Provisional,Adult-Use,"Alexander Cummings, Linnet Lockhart, Michelle Penaloza",Data Not Available,(707) 671-6720,Data Not Available,3/23/2023 0:00,Limited Liability Company
CCL18-0000206,Cultivation -  Processor,Expired,Data Not Available,"Heritage Holding of California, Inc.",Mendocino,3/18/2019 0:00,3/18/2020 0:00,Provisional,Adult-Use,"Amy Rouse, Joshua Keats, Michael Clifton, Michael Warm, Mina Mishrikey",Data Not Available,(707) 380-3188,Data Not Available,4/17/2020 0:00,Corporation
CCL18-0000209,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,Shell Rock Management LLC,Mendocino,3/18/2019 0:00,3/18/2024 0:00,Provisional,Adult-Use,"Elijah  Harter, Geoffrey  Earhart, Joshua Keats, Meghann  Sommer, Timothy  Frost",Data Not Available,(707) 841-6023,Data Not Available,2/28/2023 0:00,Limited Liability Company
CCL18-0000210,Cultivation -  Specialty Indoor,Expired,Data Not Available,River City Greens,Sacramento,3/20/2019 0:00,3/20/2023 0:00,Provisional,Adult-Use,"Jordon Orozco, Marc Lane, Owen Coumas",Data Not Available,(916) 952-0229,Data Not Available,10/9/2023 0:00,Corporation
CCL18-0000212,Cultivation -  Medium Outdoor,Expired,Data Not Available,Bubba's Bud Farm LLC,Humboldt,5/24/2019 0:00,5/24/2020 0:00,Provisional,Adult-Use,Gerald Smith,Data Not Available,(707) 223-6960,Data Not Available,6/23/2020 0:00,Limited Liability Company
CCL18-0000213,Cultivation -  Specialty Cottage Outdoor,Expired,Data Not Available,"C.L.B. Farm, LLC",Mendocino,9/11/2019 0:00,9/11/2020 0:00,Provisional,Medicinal,Cheryl Boulle,Data Not Available,(707) 272-3113,Data Not Available,10/11/2020 0:00,Limited Liability Company
CCL18-0000214,Cultivation -  Specialty Indoor,Active,Data Not Available,JT Supply,Alameda,4/19/2019 0:00,4/19/2024 0:00,Provisional,Medicinal,Kyle Wu,Data Not Available,(510) 846-0588,Data Not Available,4/18/2023 0:00,Corporation
CCL18-0000215,Cultivation -  Medium Indoor,Expired,Data Not Available,"RBG Services, Inc.",San Bernardino,5/30/2019 0:00,5/30/2023 0:00,Provisional,Medicinal,Raul Becerril,Data Not Available,(760) 349-6707,Data Not Available,6/29/2023 0:00,Corporation
CCL18-0000217,Cultivation -  Specialty Outdoor,Active,Data Not Available,"Dry Creek Gardens, Inc.",Humboldt,4/3/2019 0:00,4/3/2024 0:00,Annual,Medicinal,"Lila Segesman, Matthew Segesman",Data Not Available,(707) 498-5435,Data Not Available,3/5/2023 0:00,Corporation
CCL18-0000220,Cultivation -  Specialty Indoor,Active,Data Not Available,"A-M Industries, Inc.",San Diego,3/4/2019 0:00,3/4/2024 0:00,Annual,Adult-Use,"Jeffrey Illman, Ralph Breslauer",Data Not Available,(949) 232-8881,Data Not Available,1/4/2024 0:00,Corporation
CCL18-0000221,Cultivation -  Medium Outdoor,Expired,Data Not Available,JA Cannabis Cultivation,Yolo,5/7/2019 0:00,5/7/2022 0:00,Provisional,Adult-Use,Juan Abarca,Data Not Available,(530) 681-2858,Data Not Available,6/6/2022 0:00,Limited Liability Company
CCL18-0000222,Cultivation -  Medium Outdoor,Active,Data Not Available,"Capay Valley, Inc",Yolo,3/19/2019 0:00,3/19/2024 0:00,Provisional,Medicinal,Joaquin Galvan,Data Not Available,(707) 693-1053,Data Not Available,4/5/2023 0:00,Corporation
CCL18-0000223,Cultivation -  Processor,Expired,Data Not Available,"2351 Circadian Way, LLC",Sonoma,5/22/2019 0:00,5/22/2023 0:00,Annual,Medicinal,Edward Fussell,Data Not Available,(707) 757-7088,Data Not Available,6/21/2023 0:00,Limited Liability Company
CCL18-0000227,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,Data Not Available,Mountains of the Moon,Humboldt,6/26/2019 0:00,6/26/2024 0:00,Annual,Adult-Use,"Eric Fortson, Ryan Smith",Data Not Available,(707) 367-2266,Data Not Available,6/1/2023 0:00,Corporation
CCL18-0000229,Cultivation -  Small Outdoor,Surrendered,Data Not Available,Healing Herb Farms Inc.,Mendocino,4/23/2019 0:00,4/23/2021 0:00,Provisional,Adult-Use,"keith shuster, Kim Shuster",Data Not Available,(707) 354-0922,Data Not Available,3/1/2021 0:00,Corporation
CCL18-0000232,Cultivation -  Specialty Indoor,Expired,Data Not Available,"Sweetwater Pharms, Inc.",Sonoma,4/2/2019 0:00,4/2/2023 0:00,Annual,Adult-Use,"Christopher Aff, Jim Nordberg, Lauren Pavlak, Shawn Webber",Data Not Available,(530) 401-2774,Data Not Available,5/2/2023 0:00,Corporation
CCL18-0000233,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Active,Data Not Available,Catalyst Unlimited,Humboldt,5/3/2019 0:00,5/3/2024 0:00,Annual,Adult-Use,"Lorraine Kennedy, Ronald Kennedy",Data Not Available,(707) 601-7143,Data Not Available,4/5/2023 0:00,Corporation
CCL18-0000234,Cultivation -  Specialty Indoor,Active,Data Not Available,Nug Labs LLC,Riverside,5/30/2019 0:00,5/30/2024 0:00,Provisional,Adult-Use,"CODY GARCIA, Larry Shiepe, Mike Barton",Data Not Available,(619) 888-3371,Data Not Available,5/30/2023 0:00,Limited Liability Company
CCL18-0000235,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Medicinal,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000236,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000237,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000238,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000239,Cultivation -  Small Mixed-Light Tier 2,Expired,Data Not Available,"Crossland Management, LLC",Humboldt,5/31/2019 0:00,5/31/2023 0:00,Provisional,Adult-Use,"John Schenk, Walter Sommers",Data Not Available,(707) 502-2642,Data Not Available,6/30/2023 0:00,Limited Liability Company
CCL18-0000240,Cultivation -  Medium Outdoor,Active,Data Not Available,"Crossland Management, LLC",Humboldt,5/31/2019 0:00,5/31/2024 0:00,Annual,Adult-Use,"John Schenk, Walter Sommers",Data Not Available,(707) 502-2642,Data Not Available,4/2/2023 0:00,Limited Liability Company
CCL18-0000241,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000242,Cultivation -  Medium Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000243,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL18-0000244,Cultivation -  Small Outdoor,Active,Data Not Available,"Autumn Brands, LLC",Santa Barbara,2/27/2019 0:00,2/27/2024 0:00,Annual,Adult-Use,"Autumn Shelton, Hanna Brand, Johannes Brand, John Brand",Data Not Available,(805) 331-2345,Data Not Available,12/29/2023 0:00,Limited Liability Company
